"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"xi",0.527658351333333,0.0186918709952598,0.489820631736883,0.515533499999273,0.52825749999787,0.540678999997226,0.562372674510226,1.00212518198434,940
"mu.p",0.960980796,0.0084995245823792,0.944170774371262,0.955642749956737,0.960785499858319,0.966109749995245,0.978538798401611,1.00109523280174,1500
"sigma.p",0.612181586793333,0.313370002526483,0.0752271606944782,0.393383246155768,0.585055433236886,0.793537497878764,1.31712538778866,1.04087170396705,190
"p[1,1]",0.962387855333333,0.0166874440677839,0.92523350354586,0.952476999993701,0.963624499781943,0.973865499528309,0.991885848366299,1.0004688347506,1500
"p[2,1]",0.937087620666667,0.0246024155589988,0.880063569501578,0.923243248837376,0.941268999910227,0.955310999734646,0.974026296212857,1.00667689510841,730
"p[3,1]",0.919492293333333,0.0374773115900714,0.831883891076492,0.898000999939866,0.926616499969648,0.948218749031013,0.970932168382574,1.00472366919936,430
"p[1,2]",0.942772502666667,0.0248869632484791,0.88731415103161,0.928297248048649,0.947390499984035,0.959905,0.98185986674233,1.00161657898889,1500
"p[2,2]",0.942389309333333,0.0249486117743377,0.883734144689914,0.927376249546189,0.94715449985628,0.960521749999122,0.980438983517896,1.00124786210256,1500
"p[3,2]",0.93746346,0.0331043299196548,0.855044399916004,0.921861749458046,0.945968499941726,0.959598749704472,0.981736674038681,1.00387142155548,1500
"p[1,3]",0.946276454666667,0.0132876046213627,0.918180685031934,0.938105499996402,0.947187499970307,0.955894999998431,0.969179192087278,1.00061666289198,1500
"p[2,3]",0.972514818,0.0103746146484072,0.951360774889777,0.964933749836677,0.972678499996787,0.979953499990433,0.991318674722153,1.01037743208917,230
"p[3,3]",0.963735459333333,0.0137257048874773,0.93590529989555,0.954939499968191,0.964009499635766,0.973507999975347,0.98939597456131,1.00022809175415,1500
"p[1,4]",0.96892573,0.0154654149702242,0.936620128514661,0.95885924998817,0.969313499996776,0.98040574998843,0.993656774673617,1.00045457059318,1500
"p[2,4]",0.961952828666667,0.0171222151756422,0.921024691402964,0.952930249977864,0.962965999981308,0.974021499999615,0.989737771316188,1.00121010669018,1500
"p[3,4]",0.960140949333333,0.0200630628702912,0.911729437878621,0.950116249964379,0.96217649957791,0.973260499580415,0.99251934963367,1.00240064443947,830
"p[1,5]",0.964238076666667,0.0175609503992829,0.921705399950676,0.954883749834958,0.966053999995342,0.976932999445729,0.992182774673132,1.00192157624608,1000
"p[2,5]",0.968541137333333,0.0160756151237273,0.933034246993193,0.959379249659832,0.969618499761633,0.980342999779673,0.993970749385324,1.00364793962652,560
"p[3,5]",0.95678576,0.0233325954088569,0.897652738380296,0.946660249964249,0.960174499993621,0.972425499996529,0.99158250477965,1.00326213864927,610
"p[1,6]",0.965949375333333,0.0176518853628076,0.924758731541682,0.955866999546474,0.966954999402247,0.979012999924925,0.994138149995485,1.00325617401495,950
"p[2,6]",0.96306124,0.0189772311179565,0.919503249877957,0.952734249964477,0.96444599996682,0.976409499759966,0.992902074933569,1.00287915873823,970
"p[3,6]",0.964368642,0.0190330324884653,0.923515149843924,0.954418249995187,0.966230999974644,0.977268749995299,0.993264399967864,1.0091500444243,440
"pi[1,1]",0.901153108,0.0423172987748202,0.808638009670687,0.875390249961338,0.903680998445801,0.930173246698309,0.977976687905152,1.00046886022348,1500
"pi[2,1]",0.838630161333333,0.0591027537671233,0.705242217310168,0.803891992356371,0.847522999395887,0.882529498204822,0.930593697987644,1.00667694263095,730
"pi[3,1]",0.798091408666667,0.0857360021217081,0.604650326494557,0.745229499633158,0.81194549981141,0.864735993332706,0.922534178109995,1.00472364866108,430
"pi[1,2]",0.896336418666667,0.0437176419183833,0.799977574932584,0.870327743533618,0.904039499950085,0.926459,0.966404196619711,1.00161655689494,1500
"pi[2,2]",0.895659421333333,0.0437820656381374,0.793963358412412,0.868715748522645,0.903618999502003,0.927570249997473,0.963795918815237,1.00124786693186,1500
"pi[3,2]",0.887333224,0.0571029524883353,0.746527049758819,0.859098248239819,0.901508499789104,0.925906998987516,0.966178471737412,1.00387140536942,1500
"pi[1,3]",0.747934541333333,0.0549526294873079,0.636089733737816,0.712746249904111,0.750084999359406,0.78736274997321,0.847114030669626,1.00061663935581,1500
"pi[2,3]",0.863797157333333,0.0486977024908757,0.76776642254302,0.827630996164673,0.863450999929932,0.898233749769447,0.954838517415434,1.01037770726158,230
