"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"loglik[136,2]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[137,2]",-0.453318905333333,0.354745109403657,-0.810486425,-0.6883725,0,1,1421
"loglik[138,2]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[139,2]",-0.448476644666667,0.356863966761447,-0.8123163,-0.688315,0,1,1297
"loglik[140,2]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[141,2]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[142,2]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[143,2]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[144,2]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[145,2]",-0.431016052666667,0.360039340731676,-0.80792235,-0.68324,0,1,1500
"loglik[229,2]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[1,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[2,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[3,3]",-0.455662178,0.355626658910385,-0.811761875,-0.690279,0,1,1406
"loglik[5,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[6,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[7,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[8,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[9,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[10,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[12,3]",-0.425672428666667,0.357433960732014,-0.80039605,-0.679433,0,1.02,85
"loglik[13,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[14,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[15,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[16,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[17,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[18,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[19,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[20,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[21,3]",-0.374240044,0.365798869702262,-0.8002627,-0.6482725,0,1,1500
"loglik[22,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[23,3]",-0.382238210666667,0.365827932056315,-0.8065951,-0.6606715,0,1,1575
"loglik[24,3]",-0.179699907333333,0.314815813021369,-0.782067525,0,0,1,1394
"loglik[25,3]",-0.435795752,0.35492562052647,-0.795230475,-0.6830985,0,1.03,117
"loglik[26,3]",-0.183944165333333,0.31715495843934,-0.78326035,0,0,1.01,1488
"loglik[27,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[28,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[29,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[30,3]",-0.110109858,0.261402300105238,-0.768820725,0,0,1,1590
"loglik[31,3]",-0.113636887333333,0.264352809374684,-0.76871205,0,0,1.01,1500
"loglik[32,3]",-0.403113444666667,0.364787692067683,-0.8067737,-0.6729905,0,1,1500
"loglik[33,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[34,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[35,3]",-0.102795205333333,0.254675705927632,-0.772773625,0,0,1,1532
"loglik[36,3]",-0.592512741333333,0.28733657834542,-0.817156625,-0.716232,0,1.01,523
"loglik[37,3]",-0.158209138666667,0.299331259141759,-0.7757689,0,0,1,1092
"loglik[38,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[39,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[40,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[41,3]",-0.157554868,0.300451191665319,-0.7801534,0,0,1,1154
"loglik[42,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[43,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[44,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[45,3]",-0.230654334,0.338262597080272,-0.7859592,0,0,1,1382
"loglik[46,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[47,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[48,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[49,3]",-0.154444588,0.297989339626534,-0.77767565,0,0,1,1378
"loglik[50,3]",-0.117504706,0.268503859133772,-0.772866975,0,0,1.01,1500
"loglik[51,3]",-0.187023835333333,0.319078841879313,-0.7829182,0,0,1,1413
"loglik[52,3]",-0.156373450666667,0.299337570050016,-0.7795653,0,0,1,1465
"loglik[53,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[54,3]",-0.081752456,0.231502493697276,-0.7638579,0,0,1,1574
"loglik[55,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[56,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[57,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[58,3]",-0.18715737,0.319886258076819,-0.785692025,0,0,1.01,1500
"loglik[59,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[60,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[61,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[62,3]",-0.0860998086666667,0.236043631379278,-0.765346825,0,0,1,1346
"loglik[63,3]",-0.0789886646666667,0.22757429723155,-0.761510375,0,0,1,1228
"loglik[64,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[65,3]",-0.102555226666667,0.254836976143899,-0.7733061,0,0,1,1421
"loglik[66,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[67,3]",-0.117900700666667,0.268817992477865,-0.77177025,0,0,1,1422
"loglik[68,3]",-0.165071546666667,0.305178583994345,-0.778419675,0,0,1.01,1197
"loglik[69,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[70,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[71,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[72,3]",-0.325074016666667,0.364172343120185,-0.8050484,0,0,1,1361
"loglik[73,3]",-0.107331868,0.259551405746796,-0.773216675,0,0,1.02,1252
"loglik[74,3]",-0.0748652286666667,0.222620037905285,-0.762675225,0,0,1,1230
"loglik[75,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[76,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[77,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[78,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[79,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[80,3]",-0.328379581333333,0.366233724718594,-0.798545525,0,0,1,1318
"loglik[81,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[82,3]",-0.389420854666667,0.365745340484668,-0.803281525,-0.667319,0,1,1611
"loglik[83,3]",-0.361755832666667,0.366565017996427,-0.8045179,0,0,1,1500
"loglik[84,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[85,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[86,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[87,3]",-0.176813569333333,0.313152165397884,-0.780644525,0,0,1.01,1554
"loglik[88,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[89,3]",-0.321482803333333,0.363436792244968,-0.79893605,0,0,1,1370
"loglik[90,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[91,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[92,3]",-0.194715614666667,0.322742124141907,-0.78718015,0,0,1,1309
"loglik[93,3]",-0.18995775,0.321252663635079,-0.786118325,0,0,1,1475
"loglik[94,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[95,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[96,3]",-0.183507573333333,0.317025462113613,-0.78382105,0,0,1,1430
"loglik[97,3]",-0.187822306666667,0.319311957507096,-0.78550985,0,0,1,1234
"loglik[98,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[99,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[100,3]",-0.344697256666667,0.366316174459442,-0.7996755,0,0,1,1402
"loglik[101,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[102,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[103,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[104,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[105,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[106,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[107,3]",-0.184226890666667,0.317744470548211,-0.785086075,0,0,1.01,1396
"loglik[108,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[109,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[110,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[111,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[112,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[113,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[114,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[115,3]",-0.176730866666667,0.314153999751707,-0.788899625,0,0,1,1500
"loglik[116,3]",-0.382069111333333,0.366570869651922,-0.804838275,-0.6599845,0,1,1500
"loglik[117,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[118,3]",-0.38571118,0.366673985501347,-0.805178075,-0.664357,0,1,1633
"loglik[122,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[123,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[124,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[125,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[126,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[127,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[128,3]",-0.365990153333333,0.367438634836771,-0.8065951,-0.301996,0,1,1500
"loglik[129,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[130,3]",-0.178487032666667,0.314485539430215,-0.787834825,0,0,1,1702
"loglik[131,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[132,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[133,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[134,3]",-0.464721759333333,0.351942517539413,-0.808885975,-0.691903,0,1,1500
"loglik[135,3]",-0.532157539333333,0.326979207981826,-0.81298385,-0.7092715,0,1,1529
"loglik[136,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[137,3]",-0.332898452,0.363005777937383,-0.797632175,0,0,1,1052
"loglik[138,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[139,3]",-0.338177065333333,0.363827889701227,-0.79893605,0,0,1,1500
"loglik[140,3]",-0.529619668666667,0.328651681020769,-0.81189365,-0.7091315,0,1,1408
"loglik[141,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[142,3]",-0.347170306666667,0.365642746224803,-0.8034091,0,0,1,1221
"loglik[143,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[144,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[145,3]",-0.18999872,0.320869996738107,-0.78726945,0,0,1,1500
"loglik[159,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[160,3]",-0.524304426,0.331434152543155,-0.816743175,-0.706859,0,1,1387
"loglik[161,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[162,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[163,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[164,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[165,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[166,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[167,3]",-0.394522651333333,0.365734915059116,-0.8067737,-0.6688335,0,1,1358
"loglik[168,3]",-0.347011658,0.367451482462453,-0.81109175,0,0,1.01,1566
"loglik[169,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[170,3]",-0.564394334,0.308643640779333,-0.818078125,-0.7137595,0,1,1357
"loglik[171,3]",-0.347370184666667,0.366217586708595,-0.8008983,0,0,1,1416
"loglik[172,3]",-0.369513564666667,0.367493073924916,-0.8050484,-0.637559,0,1,1500
"loglik[173,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[174,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[175,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[176,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[177,3]",-0.547970991333333,0.31761592840599,-0.814614125,-0.710547,0,1,1379
"loglik[178,3]",-0.538847676666667,0.323425220827566,-0.81563215,-0.7088085,0,1,1077
"loglik[179,3]",-0.523040158666667,0.331085479431691,-0.812435525,-0.706909,0,1,1586
"loglik[180,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[181,3]",-0.554830818666667,0.315397539348939,-0.816743175,-0.7137595,0,1,1500
"loglik[182,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[183,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[184,3]",-0.376259063333333,0.366406625569082,-0.80792235,-0.6491955,0,1,1311
"loglik[185,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[186,3]",-0.393384541333333,0.367086766398826,-0.811740025,-0.670387,0,1,1254
"loglik[187,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[188,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[189,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[190,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[191,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[192,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[193,3]",-0.457683838,0.354140113405091,-0.808885975,-0.690353,0,1,1380
"loglik[194,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[195,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[196,3]",-0.407278452,0.363625697391512,-0.8065951,-0.674041,0,1,1478
"loglik[197,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[198,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[199,3]",-0.318809204666667,0.363854351627166,-0.80197315,0,0,1,1235
"loglik[200,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[201,3]",-0.545457098666667,0.319550024767128,-0.814469225,-0.710278,0,1.01,1405
"loglik[202,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[204,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[205,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[206,3]",-0.310418445333333,0.362079244737976,-0.8021317,0,0,1,1337
"loglik[207,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[208,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[209,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[210,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[211,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[212,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[213,3]",-0.326701502,0.36594560416165,-0.8091112,0,0,1,1266
"loglik[214,3]",-0.535974902666667,0.325523972815625,-0.8162415,-0.709276,0,1,1500
"loglik[215,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[216,3]",-0.540884886,0.321813741503578,-0.809934775,-0.7092715,0,1,1329
"loglik[217,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[218,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[219,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[220,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[221,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[222,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[223,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[224,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[225,3]",-0.45192721,0.355089367083047,-0.807504775,-0.6893655,0,1,1500
"loglik[226,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[227,3]",-0.396890730666667,0.364929098671906,-0.8050484,-0.670387,0,1,1628
"loglik[228,3]",-0.387573080666667,0.366578225130871,-0.812147775,-0.6641365,0,1,1665
"loglik[229,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[230,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[231,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[232,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[233,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[234,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[235,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[236,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[267,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[268,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[273,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[274,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[275,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[276,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[277,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[278,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[279,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[283,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[284,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[285,3]",-0.373086672,0.367203751800409,-0.8067737,-0.643437,0,1,1513
"loglik[286,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[287,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[288,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[289,3]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[290,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[291,3]",-0.322353533333333,0.364032612330089,-0.8045179,0,0,1,1399
"loglik[292,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[293,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[294,3]",-0.382388893333333,0.366933887244796,-0.80608445,-0.659685,0,1,1278
"loglik[295,3]",-0.373037352666667,0.366214220422787,-0.808022625,-0.642665,0,1,1745
"loglik[296,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[297,3]",-0.534376625333333,0.32564893478948,-0.814158425,-0.7084625,0,1,1621
"loglik[298,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[299,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[300,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[301,3]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[1,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[2,4]",-0.184380178666667,0.318010059535722,-0.78554025,0,0,1,1345
"loglik[3,4]",-0.185680278,0.317982528102875,-0.7847937,0,0,1,1256
"loglik[4,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[5,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[6,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[7,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[8,4]",-0.73117193,0.0517313634826651,-0.8245222,-0.731145,-0.64664065,1.02,745
"loglik[9,4]",-0.52439891,0.327546272210259,-0.807504775,-0.703265,0,1,181
"loglik[10,4]",-0.531081892666667,0.324134801847942,-0.8081854,-0.7050095,0,1,256
"loglik[11,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[12,4]",-0.351096926,0.36037258912412,-0.785586325,0,0,1.02,40
"loglik[13,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[14,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[15,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[16,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[17,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[18,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[19,4]",-0.732143541333333,0.0442991019515757,-0.8245222,-0.7312025,-0.648264125,1,472
"loglik[20,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[21,4]",-0.094004302,0.243712924740091,-0.76064365,0,0,1,1573
"loglik[22,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[23,4]",-0.0933866373333333,0.242889164938589,-0.760928675,0,0,1,1500
"loglik[24,4]",-0.0633765693333333,0.205264566326929,-0.745144075,0,0,1,1128
"loglik[25,4]",-0.354415498,0.360424938451157,-0.785155425,0,0,1.04,59
"loglik[26,4]",-0.0634348633333333,0.20472558362006,-0.737291075,0,0,1.01,1216
"loglik[27,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
"loglik[28,4]",-0.657362568,0.0410480391171241,-0.740139675,-0.656487,-0.577044425,1,464
