"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"xi",0.528729116666667,0.0199650506778412,0.490427533076902,0.514909249903683,0.528443499520999,0.542072999997233,0.570240296190077,1.00264998122669,1200
"mu.p",0.961017024666667,0.019648603584087,0.920353039529831,0.952626749288952,0.962707499875222,0.972427749965197,0.990767094762613,1.0001152965576,1500
"sigma.p",0.978192458,0.669662447115595,0.142795678740821,0.5501459727279,0.835883187751734,1.21991236410981,2.68346514505182,1.05168764334489,180
"p[1]",0.935940086666667,0.0188513541136378,0.898510999777966,0.922704498585213,0.936771499983854,0.949372499825809,0.969962574998843,1.00144575630851,1400
"p[2]",0.920399569333333,0.0236352024208138,0.873632424016784,0.903714999121928,0.92191049999661,0.93803024967529,0.95974669540818,1.00267425609207,760
"p[3]",0.964517691333333,0.00802210995936803,0.948215399461389,0.959057999843594,0.964762499688913,0.970098499999613,0.979212774984593,1.00438757291826,460
"p[4]",0.969611188666667,0.0152815448124737,0.938168648825653,0.959317999998436,0.970098499978224,0.980792499678455,0.996245824648432,1.00173918742205,1500
"p[5]",0.972512934,0.0156344550897138,0.94058417103252,0.961143249999122,0.973698999999487,0.985072999902546,0.99739234963546,1.00405721206366,600
"p[6]",0.974960227333333,0.0158022964801433,0.940145851044844,0.964235999775985,0.976761499999872,0.987390249807735,0.998963574769213,1.00014936029063,1500
"phi[1]",1,0,1,1,1,1,1,1,1
"phi[2]",0.835272039333333,0.0458568116632822,0.746386223616624,0.8026089908413,0.836497999898984,0.867614248808742,0.920019674993359,1.00144578178714,1400
"phi[3]",0.715585962,0.0486260715149381,0.624679848523749,0.680766247778698,0.714054997479186,0.750945249334735,0.811584685425422,1.00251711815988,800
"phi[4]",0.59080783,0.0403823168050587,0.512458849991241,0.563576499647997,0.59043649976945,0.61934074976977,0.666879923240777,1.0055726324897,360
"phi[5]",0.551315324666667,0.0378748035356291,0.478495444745668,0.526016749850109,0.551933499972596,0.576719499853701,0.625880873202037,1.00546976982951,370
"phi[6]",0.519627662666667,0.0396320310209487,0.444769370619699,0.49325474999981,0.51826349955404,0.545076999777101,0.599674028441071,1.00691815133417,360
"phi[7]",0.488514959333333,0.0438725454369635,0.404465398737303,0.459104499215013,0.48785649814879,0.517274745646185,0.579767661878938,1.00609839683797,460
"alpha",-2.0635497,0.0406017858505366,-2.14569175,-2.090265,-2.062165,-2.0354775,-1.9871135,1.00959683557367,330
"loglik[11,2]",-0.298131574666667,0.369836217173108,-0.824607,-0.73700275,0,0,0,1.00125905113415,1500
"loglik[12,2]",-0.753223582,0.0425370243107196,-0.8445287,-0.7810455,-0.7517165,-0.72341825,-0.6741833,1.00227440578813,1500
"loglik[13,2]",-0.637991452666667,0.0377638523930421,-0.712477675,-0.66376525,-0.637819,-0.61235475,-0.561697675,1.00265004077537,1200
"loglik[14,2]",-0.753223582,0.0425370243107196,-0.8445287,-0.7810455,-0.7517165,-0.72341825,-0.6741833,1.00227440578813,1500
"loglik[15,2]",-0.753223582,0.0425370243107196,-0.8445287,-0.7810455,-0.7517165,-0.72341825,-0.6741833,1.00227440578813,1500
"loglik[16,2]",-0.753223582,0.0425370243107196,-0.8445287,-0.7810455,-0.7517165,-0.72341825,-0.6741833,1.00227440578813,1500
"loglik[17,2]",-0.637991452666667,0.0377638523930421,-0.712477675,-0.66376525,-0.637819,-0.61235475,-0.561697675,1.00265004077537,1200
"loglik[18,2]",-0.637991452666667,0.0377638523930421,-0.712477675,-0.66376525,-0.637819,-0.61235475,-0.561697675,1.00265004077537,1200
"loglik[19,2]",-0.637991452666667,0.0377638523930421,-0.712477675,-0.66376525,-0.637819,-0.61235475,-0.561697675,1.00265004077537,1200
"loglik[20,2]",-0.637991452666667,0.0377638523930421,-0.712477675,-0.66376525,-0.637819,-0.61235475,-0.561697675,1.00265004077537,1200
"loglik[21,2]",-0.637991452666667,0.0377638523930421,-0.712477675,-0.66376525,-0.637819,-0.61235475,-0.561697675,1.00265004077537,1200
