"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"xi",0.536535227333333,0.0181910308329544,0.498974916631626,0.524518999768354,0.537424499997907,0.54929749925658,0.56957602131218,1.00310499641643,650
"p[1,1]",0.960180668,0.0262444036349443,0.898056515567394,0.944462749956225,0.964038998597567,0.980502249999904,0.996841672982535,1.00825602087918,260
"p[2,1]",0.912585283333333,0.0324617894939443,0.842343782298465,0.892234249999054,0.913656999474092,0.934974499114043,0.971525548664726,1.00018274504958,1500
"p[3,1]",0.870802051333333,0.0471183816296531,0.774302366448818,0.839867499995982,0.874414499958687,0.904084239316316,0.956187122258311,1.00264590094883,970
"p[1,2]",0.916127707333333,0.034377454498031,0.845989067763753,0.893117498991837,0.917425999973295,0.940133249983147,0.979270324861341,1.00188752318284,1500
"p[2,2]",0.916324364666667,0.0343463857101819,0.845159697594906,0.894408999998323,0.918294499998775,0.941474747482715,0.976914515458761,1.00334612953919,900
"p[3,2]",0.893042502,0.0482284909533956,0.791019030333212,0.862292747181647,0.896726999979927,0.927133749736997,0.978527968038432,1.00050957333495,1500
"p[1,3]",0.94470513,0.0146598695167886,0.913634698844887,0.934963998742147,0.945542499989292,0.954850249865589,0.970124294223425,1.00269838871191,990
"p[2,3]",0.981109059333333,0.0105763961685643,0.957273024952979,0.974398999993842,0.981921499999873,0.989035499990521,0.998217499950036,1.00423316930603,490
"p[3,3]",0.973030484,0.0159060751197004,0.936718293080414,0.963231499952893,0.974657499999872,0.985786749988493,0.996916297820715,1.01752578963755,160
"p[1,4]",0.974948692666667,0.0199798940180087,0.925213868430775,0.964576999776064,0.979330999899932,0.990480749909041,0.999105524999875,1.00071265440515,1500
"p[2,4]",0.954344301333333,0.0276941544513467,0.891961879889815,0.9370577499999,0.95666899997439,0.975503749988371,0.995907424257688,1.02690843077578,110
"p[3,4]",0.948328416,0.0363949674354669,0.863696159084352,0.926726244601416,0.954381998415205,0.976273499759933,0.998083823919504,1.00450263683869,610
"p[1,5]",0.960619281333333,0.0273602111932372,0.895898385707243,0.943714496709201,0.965323999883459,0.982421249731949,0.997788449959512,1.01413527213322,160
"p[2,5]",0.973665927333333,0.0213755367151477,0.919981996446343,0.962702249999124,0.978515998822707,0.990276749988545,0.999122524999875,1.00214082793016,1100
"p[3,5]",0.933259184666667,0.0450538363571875,0.82663809559061,0.906764999958644,0.939734997888234,0.968559249728113,0.996915099757858,1.01397455217187,160
"p[1,6]",0.963028333333333,0.0295157716760262,0.887575046493051,0.946878999998416,0.969659999981437,0.986398499954,0.999035474810167,1.00304033561156,980
"p[2,6]",0.95547382,0.0313499441677198,0.884032284740476,0.935910249995092,0.960148498825052,0.981427998335663,0.997504724989875,1.008647344524,330
"p[3,6]",0.957230748,0.0364393607070293,0.866314857427399,0.937666999870421,0.966478494458102,0.9849107473455,0.998850674993883,1.00382615380989,920
"phi[1,1]",1,0,1,1,1,1,1,1,1
"phi[2,1]",1,0,1,1,1,1,1,1,1
"phi[3,1]",1,0,1,1,1,1,1,1,1
"phi[1,2]",0.896452908666667,0.0655035476543971,0.745356061781431,0.855405499680408,0.904743490297664,0.947603,0.991391634943123,1.00825604141762,260
"phi[2,2]",0.781105375333333,0.075162368516613,0.625658979323927,0.732220249993726,0.781281496636136,0.832119743988689,0.9240775905957,1.00018276747781,1500
"phi[3,2]",0.689870962666667,0.100392128366088,0.496999218130591,0.620644249981723,0.692937499779021,0.759109683303773,0.884743180914333,1.00264591167366,970
"phi[1,3]",0.761228904666667,0.0684098504353672,0.625154385858919,0.714945241202678,0.762530489836308,0.808139246841918,0.892225004728459,1.00444464614662,450
"phi[2,3]",0.663020709333333,0.0672397539900909,0.527812867900891,0.616936484241382,0.66751247745192,0.708338248754757,0.786659025841462,1.00059587231948,1500
"phi[3,3]",0.558044969333333,0.0878424712829418,0.392528747124231,0.496874998910133,0.556707458290259,0.618220499557816,0.729207376492237,1.00156685227613,1300
"phi[1,4]",0.563440954666667,0.0578142938920076,0.450667660112794,0.525209499999286,0.56436449942391,0.602313249987392,0.672961607121681,1.00275601269866,730
"phi[2,4]",0.599481428,0.0643711897763508,0.468271774776066,0.555093499804759,0.598961498697537,0.646420749094909,0.719047642834121,1.00267695309441,750
"phi[3,4]",0.483385092666667,0.08234033899002,0.332186218853402,0.424156499037157,0.479384989148597,0.54196524124402,0.649914196107241,1.00854324961608,240
"phi[1,5]",0.532363524,0.05647192853274,0.420813242711987,0.494366999805808,0.532772498882966,0.570305999934247,0.641207895267651,1.00322976230553,620
"phi[2,5]",0.53982911,0.060531639340244,0.417062905822053,0.499860499669148,0.538871998284379,0.580870998750216,0.655624397320936,1.00153276519277,1300
"phi[3,5]",0.429160598666667,0.0758013824402002,0.288484997233851,0.377336749791047,0.426302463875122,0.478442249999804,0.581151588101972,1.00377021864107,530
"phi[1,6]",0.488794385333333,0.0570572108486626,0.377996348207447,0.452343247801074,0.488911999963184,0.526848497847017,0.601080463376187,1.00196995280503,1000
"phi[2,6]",0.509982509333333,0.0598457972308335,0.395852447195813,0.468878999740865,0.508417488845535,0.549344999210911,0.627890897327871,1.00151389183977,1300
"phi[3,6]",0.370706212666667,0.0721260690827225,0.239533981592529,0.320079999882839,0.368143998777652,0.416633958794476,0.517704450490678,1.00110146463247,1500
"phi[1,7]",0.445915973333333,0.0599057103449127,0.327612738661632,0.405675248086149,0.44520446960919,0.487066233025074,0.564124539102158,1.00017202305139,1500
"phi[2,7]",0.456383514666667,0.0628638853005962,0.336769074892999,0.413607749540989,0.455882498617791,0.497744715668231,0.584940433918039,1.00676111031276,330
"phi[3,7]",0.333061723333333,0.0688609816542507,0.208364971420178,0.283710228506519,0.331790990355374,0.379293986236488,0.469974311973899,1.00245763126151,810
"alpha",-2.07035879333333,0.0421701341324931,-2.15021625,-2.10006,-2.07155,-2.0406125,-1.986758,1.01479761884424,150
"loglik[11,2]",-0.179786486,0.326013272663135,-0.81765495,0,0,0,0,1.00334516314608,710
"loglik[12,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[13,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[14,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[15,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[16,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[17,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[18,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[19,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[20,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[21,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[22,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[23,2]",-0.218816426,0.347026037888332,-0.81795085,-0.7199035,0,0,0,1.00019139208581,1500
"loglik[24,2]",-0.190253429333333,0.332587491553529,-0.819879875,0,0,0,0,1.0002941295762,1500
"loglik[25,2]",-0.221451780666667,0.348387351151957,-0.8179143,-0.72334275,0,0,0,1.00024051424032,1500
"loglik[26,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[27,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[28,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[29,2]",-0.178562780666667,0.326142564304559,-0.82244525,0,0,0,0,1.00108540596636,1500
"loglik[30,2]",-0.177222156,0.32491157087109,-0.816151175,0,0,0,0,1.01485001719968,190
"loglik[31,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[32,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[33,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[34,2]",-0.185478642666667,0.330122240202835,-0.821098275,0,0,0,0,1.00078480156444,1500
"loglik[35,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[36,2]",-0.23922449,0.356002141674773,-0.82184485,-0.73329725,0,0,0,1.00495974547316,410
"loglik[37,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[38,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[39,2]",-0.202664611333333,0.339068130606742,-0.8170298,-0.70418625,0,0,0,1.00315418563355,640
"loglik[40,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[41,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[42,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[43,2]",-0.44232808,0.379783445569585,-0.831837225,-0.7732195,-0.722079,0,0,1.00388177947117,520
"loglik[44,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[45,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[46,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[47,2]",-0.216407792,0.345443679233803,-0.8167116,-0.719135,0,0,0,1.00166332204671,1200
"loglik[48,2]",-0.186862009333333,0.330248655179758,-0.8179914,0,0,0,0,1.0010629884634,1500
"loglik[49,2]",-0.237423098,0.354979819030549,-0.8233395,-0.73065825,0,0,0,1.00045498890648,1500
"loglik[50,2]",-0.211386225333333,0.343651509807399,-0.81907295,-0.71299475,0,0,0,1.00129453364066,1500
"loglik[51,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[52,2]",-0.18564375,0.329886302723501,-0.81992595,0,0,0,0,1.00023527171338,1500
"loglik[53,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[54,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[55,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[56,2]",-0.250596444,0.359509742941687,-0.819628825,-0.735464,0,0,0,1.0012759534213,1500
"loglik[57,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[58,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[59,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[60,2]",-0.21190687,0.343927270065325,-0.8221935,-0.71722225,0,0,0,1.00291449885727,690
"loglik[61,2]",-0.186461286666667,0.330047287073253,-0.817531225,0,0,0,0,1.01280762783116,200
"loglik[62,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[63,2]",-0.198838813333333,0.337297924283032,-0.819714325,-0.69305475,0,0,0,1.0024629001427,810
"loglik[64,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[65,2]",-0.179509354,0.324853386106691,-0.814456875,0,0,0,0,1.00037861670055,1500
"loglik[66,2]",-0.234843991333333,0.354473501707777,-0.82143955,-0.73118475,0,0,0,1.00138194925153,1400
"loglik[67,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[68,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[69,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[70,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[71,2]",-0.197489875333333,0.336194535135804,-0.819575275,-0.69519975,0,0,0,1.01290144911571,200
"loglik[72,2]",-0.189883848666667,0.331937277060247,-0.8180221,0,0,0,0,1.00047884227891,1500
"loglik[73,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[74,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[75,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[76,2]",-0.769792304,0.0391660633265235,-0.84298505,-0.7969485,-0.770946,-0.74342875,-0.69109885,1.00315072045959,640
"loglik[77,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[78,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[79,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
"loglik[83,2]",-0.62320101,0.0340670184493338,-0.6951992,-0.6452735,-0.6209665,-0.59911425,-0.5628631,1.00310510470551,650
